"Name","Item","Color","Quantity","Quality","Priority","URL","Date","Mode","Loot"
"Shrin","Runecloth","ffffffff"," 2","White","1","https://classicdb.ch/?item=14047","2018.05.09","loot","13:51:57"
"Potious","Twill Vest","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=3951","2018.05.09","loot","13:52:23"
"Falassion","Father Flame","ff1eff00"," 1","Green","2","https://classicdb.ch/?item=13371","2018.05.09","loot","13:55:39"
"Signey","Scroll of Spirit IV","ffffffff"," 1","White","1","https://classicdb.ch/?item=10306","2018.05.09","loot","13:56:57"
"Ayydda","Blunting Mace","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=4021","2018.05.09","loot","13:57:27"
"Signey","Rugged Hide","ffffffff"," 3","White","1","https://classicdb.ch/?item=8171","2018.05.09","loot","14:00:06"
"Potious","Twill Boots","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=3945","2018.05.09","loot","14:01:01"
"Sodanickel","Overlinked Coif","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=8751","2018.05.09","loot","14:01:11"
"Signey","Blue Dragonscale","ffffffff"," 2","White","1","https://classicdb.ch/?item=15415","2018.05.09","loot","14:13:48"
"Signey","Thick Leather","ffffffff"," 1","White","1","https://classicdb.ch/?item=4304","2018.05.09","loot","14:16:24"
"Ayydda","Wicked Claw","ffffffff"," 1","White","1","https://classicdb.ch/?item=8146","2018.05.09","loot","14:17:40"
"Signey","Red Dragonscale","ffffffff"," 3","White","1","https://classicdb.ch/?item=15414","2018.05.09","loot","14:17:41"
"Signey","Clout Mace","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=13820","2018.05.09","loot","14:18:03"
"Signey","Green Dragonscale","ffffffff"," 3","White","1","https://classicdb.ch/?item=15412","2018.05.09","loot","14:18:28"
"Ayydda","Runecloth","ffffffff"," 1","White","1","https://classicdb.ch/?item=14047","2018.05.09","loot","14:19:29"
"Signey","Fiery Gland","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=4557","2018.05.09","loot","14:19:29"
"Signey","Ripped Wing Webbing","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=4460","2018.05.09","loot","14:19:29"
"Potious","Light Plate Pants","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=8085","2018.05.09","loot","14:21:52"
"Ayydda","Major Healing Potion","ffffffff"," 1","White","1","https://classicdb.ch/?item=13446","2018.05.09","loot","14:25:52"
"Falassion","Rugged Leather","ffffffff"," 1","White","1","https://classicdb.ch/?item=8170","2018.05.09","loot","14:29:13"
"Animorph","Runecloth","ffffffff"," 2","White","1","https://classicdb.ch/?item=14047","2018.05.09","loot","14:32:21"
"Ayydda","Roasted Quail","ffffffff"," 1","White","1","https://classicdb.ch/?item=8952","2018.05.09","loot","14:32:25"
"Memespec","Blood of the Black Dragon Champion","ffffffff"," 1","White","1","https://classicdb.ch/?item=16663","2018.05.09","loot","14:40:11"
"Zaldre","Thick-shelled Clam","ffffffff"," 32","White","1","https://classicdb.ch/?item=5524","2018.05.11","loot","09:34:54"
"Zaldre","Shiny Fish Scales","ffffffff"," 30","White","1","https://classicdb.ch/?item=17057","2018.05.11","loot","09:34:54"
"Zaldre","Cross-stitched Cloak","ff9d9d9d"," 2","Grey","0","https://classicdb.ch/?item=1782","2018.05.11","loot","09:34:55"
"Zaldre","Fish Oil","ffffffff"," 19","White","1","https://classicdb.ch/?item=17058","2018.05.11","loot","09:37:19"
"Zaldre","Silk Cloth","ffffffff"," 84","White","1","https://classicdb.ch/?item=4306","2018.05.11","loot","09:37:44"
"Zaldre","Wool Cloth","ffffffff"," 18","White","1","https://classicdb.ch/?item=2592","2018.05.11","loot","09:37:44"
"Zaldre","Murloc Head","ffffffff"," 10","White","1","https://classicdb.ch/?item=3716","2018.05.11","loot","09:41:33"
"Zaldre","Raw Bristle Whisker Catfish","ffffffff"," 6","White","1","https://classicdb.ch/?item=6308","2018.05.11","loot","09:42:48"
"Zaldre","Lesser Mana Potion","ffffffff"," 5","White","1","https://classicdb.ch/?item=3385","2018.05.11","loot","10:02:21"
"Zaldre","Tangy Clam Meat","ffffffff"," 32","White","1","https://classicdb.ch/?item=5504","2018.05.11","loot","10:08:26"
"Zaldre","Small Lustrous Pearl","ff1eff00"," 4","Green","2","https://classicdb.ch/?item=5498","2018.05.11","loot","10:08:30"
"Zaldre","Thick Murloc Scale","ffffffff"," 3","White","1","https://classicdb.ch/?item=5785","2018.05.11","loot","10:12:44"
"Zaldre","Melon Juice","ffffffff"," 2","White","1","https://classicdb.ch/?item=1205","2018.05.11","loot","10:25:01"
"Zaldre","Cross-stitched Gloves","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=1783","2018.05.11","loot","10:29:38"
"Zaldre","Lesser Moonstone","ff1eff00"," 5","Green","2","https://classicdb.ch/?item=1705","2018.05.11","loot","10:35:45"
"Zaldre","Double Mail Belt","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=3808","2018.05.11","loot","10:35:51"
"Cumtown","Healing Potion","ffffffff"," 1","White","1","https://classicdb.ch/?item=929","2018.05.11","loot","12:51:19"
"Cumtown","Raw Bristle Whisker Catfish","ffffffff"," 1","White","1","https://classicdb.ch/?item=6308","2018.05.11","loot","12:51:19"
"Zaldre","Cross-stitched Vest","ff9d9d9d"," 2","Grey","0","https://classicdb.ch/?item=1786","2018.05.11","loot","12:51:21"
"Cumtown","Shiny Fish Scales","ffffffff"," 2","White","1","https://classicdb.ch/?item=17057","2018.05.11","loot","12:51:36"
"Cumtown","Thick-shelled Clam","ffffffff"," 1","White","1","https://classicdb.ch/?item=5524","2018.05.11","loot","12:53:22"
"Sizenomatter","Deft Stiletto","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=2766","2018.05.11","loot","12:53:39"
"Cumtown","Silk Cloth","ffffffff"," 1","White","1","https://classicdb.ch/?item=4306","2018.05.11","loot","12:54:03"
"Cumtown","Fish Oil","ffffffff"," 1","White","1","https://classicdb.ch/?item=17058","2018.05.11","loot","12:54:03"
"Banmemofos","Shiny Fish Scales","ffffffff"," 1","White","1","https://classicdb.ch/?item=17057","2018.05.11","loot","12:54:14"
"Zaldre","Naga Scale","ffffffff"," 1","White","1","https://classicdb.ch/?item=7072","2018.05.11","loot","12:56:48"
"Zaldre","Oaken War Staff","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=1831","2018.05.11","loot","12:57:26"
"Zaldre","Bear Meat","ffffffff"," 1","White","1","https://classicdb.ch/?item=3173","2018.05.11","loot","13:01:16"
"Zaldre","Yeti Fur","ffffffff"," 11","White","1","https://classicdb.ch/?item=3720","2018.05.11","loot","13:02:11"
"Zaldre","Plans: Silvered Bronze Leggings","ff1eff00"," 1","Green","2","https://classicdb.ch/?item=10424","2018.05.11","loot","13:05:01"
"Zaldre","Light Scimitar","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=3783","2018.05.11","loot","13:07:02"
"Zaldre","Wild Hog Shank","ffffffff"," 12","White","1","https://classicdb.ch/?item=3771","2018.05.11","loot","13:09:18"
"Zaldre","Hardened Leather Shoulderpads","ff9d9d9d"," 3","Grey","0","https://classicdb.ch/?item=3806","2018.05.11","loot","13:22:02"
"Zaldre","Lion Meat","ffffffff"," 11","White","1","https://classicdb.ch/?item=3731","2018.05.11","loot","13:29:57"
"Tormoz","Lion Meat","ffffffff"," 6","White","1","https://classicdb.ch/?item=3731","2018.05.11","loot","13:30:39"
"Tormoz","Bristly Whisker","ff9d9d9d"," 5","Grey","0","https://classicdb.ch/?item=1686","2018.05.11","loot","13:30:39"
"Zaldre","Bristly Whisker","ff9d9d9d"," 87","Grey","0","https://classicdb.ch/?item=1686","2018.05.11","loot","13:30:51"
"Tormoz","Heavy Leather","ffffffff"," 8","White","1","https://classicdb.ch/?item=4234","2018.05.11","loot","13:30:55"
"Tormoz","Stormwind Brie","ffffffff"," 2","White","1","https://classicdb.ch/?item=1707","2018.05.11","loot","13:31:38"
"Tormoz","Heavy Hide","ffffffff"," 1","White","1","https://classicdb.ch/?item=4235","2018.05.11","loot","13:34:49"
"Tormoz","Medium Leather","ffffffff"," 7","White","1","https://classicdb.ch/?item=2319","2018.05.11","loot","13:36:02"
"Zaldre","Large Fang","ffffffff"," 11","White","1","https://classicdb.ch/?item=5637","2018.05.11","loot","13:38:53"
"Tormoz","Targe Shield","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=2221","2018.05.11","loot","13:40:20"
"Zaldre","Stormwind Brie","ffffffff"," 7","White","1","https://classicdb.ch/?item=1707","2018.05.11","loot","13:40:24"
"Tormoz","Silk Cloth","ffffffff"," 5","White","1","https://classicdb.ch/?item=4306","2018.05.11","loot","13:40:53"
"Tormoz","Oiled Blunderbuss","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=2786","2018.05.11","loot","13:40:53"
"Zaldre","Mark of the Syndicate","ff9d9d9d"," 3","Grey","0","https://classicdb.ch/?item=5113","2018.05.11","loot","13:41:23"
"Zaldre","Retractable Claw","ff9d9d9d"," 24","Grey","0","https://classicdb.ch/?item=1687","2018.05.11","loot","13:47:09"
"Zaldre","Infiltrator Buckler of Stamina","ff1eff00"," 1","Green","2","https://classicdb.ch/?item=7330","2018.05.11","loot","13:48:40"
"Knyckare","Silk Cloth","ffffffff"," 3","White","1","https://classicdb.ch/?item=4306","2018.05.11","loot","13:51:48"
"Knyckare","Greater Healing Potion","ffffffff"," 1","White","1","https://classicdb.ch/?item=1710","2018.05.11","loot","13:54:28"
"Knyckare","Crimson Lotus","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=6986","2018.05.11","loot","13:55:15"
"Knyckare","Mark of the Syndicate","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=5113","2018.05.11","loot","13:55:55"
"Knyckare","Empty Hip Flask","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=5431","2018.05.11","loot","13:56:16"
"Zaldre","Crisp Spider Meat","ffffffff"," 10","White","1","https://classicdb.ch/?item=1081","2018.05.11","loot","15:15:42"
"Zaldre","Fist-sized Spinneret","ff9d9d9d"," 6","Grey","0","https://classicdb.ch/?item=878","2018.05.11","loot","15:17:07"
"Zaldre","Hard Spider Leg Tip","ff9d9d9d"," 4","Grey","0","https://classicdb.ch/?item=1074","2018.05.11","loot","15:17:07"
"Zaldre","Gooey Spider Leg","ffffffff"," 4","White","1","https://classicdb.ch/?item=2251","2018.05.11","loot","15:17:07"
"Zaldre","Dripping Spider Mandible","ff9d9d9d"," 5","Grey","0","https://classicdb.ch/?item=4585","2018.05.11","loot","15:17:07"
"Zaldre","Raptor Egg","ffffffff"," 23","White","1","https://classicdb.ch/?item=3685","2018.05.11","loot","15:18:21"
"Zaldre","Raptor Hide","ffffffff"," 17","White","1","https://classicdb.ch/?item=4461","2018.05.11","loot","15:18:26"
"Zaldre","Raptor Flesh","ffffffff"," 23","White","1","https://classicdb.ch/?item=12184","2018.05.11","loot","15:18:26"
"Zaldre","Smooth Raptor Skin","ff9d9d9d"," 5","Grey","0","https://classicdb.ch/?item=4586","2018.05.11","loot","15:20:23"
"Zaldre","Buzzard Wing","ffffffff"," 2","White","1","https://classicdb.ch/?item=3404","2018.05.11","loot","15:20:56"
"Zaldre","Delicate Ribcage","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=11416","2018.05.11","loot","15:20:56"
"Zaldre","Thick Spider's Silk","ffffffff"," 1","White","1","https://classicdb.ch/?item=4337","2018.05.11","loot","15:23:19"
"Zaldre","Wicked Chain Bracers of the Bear","ff1eff00"," 1","Green","2","https://classicdb.ch/?item=15535","2018.05.11","loot","15:27:27"
"Zaldre","Witherbark Tusk","ffffffff"," 7","White","1","https://classicdb.ch/?item=4503","2018.05.12","loot","03:54:01"
"Zaldre","Cross-stitched Belt","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=3380","2018.05.12","loot","03:55:58"
"Zaldre","Hardened Leather Boots","ff9d9d9d"," 2","Grey","0","https://classicdb.ch/?item=3801","2018.05.12","loot","06:24:02"
"Zaldre","Metal Stave","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=3784","2018.05.12","loot","06:28:08"
"Zaldre","Long-barreled Musket","ff9d9d9d"," 2","Grey","0","https://classicdb.ch/?item=3780","2018.05.12","loot","06:29:33"
"Zaldre","Pointy Crocolisk Tooth","ff9d9d9d"," 14","Grey","0","https://classicdb.ch/?item=770","2018.05.12","loot","11:59:37"
"Zaldre","Glistening Frenzy Scale","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=4860","2018.05.12","loot","12:00:08"
"Zaldre","Mystery Meat","ffffffff"," 9","White","1","https://classicdb.ch/?item=12037","2018.05.12","loot","12:01:30"
"Zaldre","Tiger Meat","ffffffff"," 31","White","1","https://classicdb.ch/?item=12202","2018.05.12","loot","12:03:51"
"Zaldre","Gorilla Fang","ffffffff"," 9","White","1","https://classicdb.ch/?item=2799","2018.05.12","loot","12:05:14"
"Zaldre","Chipped Gorilla Tooth","ff9d9d9d"," 6","Grey","0","https://classicdb.ch/?item=4097","2018.05.12","loot","12:05:14"
"Zaldre","Coarse Gorilla Hair","ffffffff"," 2","White","1","https://classicdb.ch/?item=4096","2018.05.12","loot","12:07:33"
"Zaldre","Tender Crocolisk Meat","ffffffff"," 12","White","1","https://classicdb.ch/?item=3667","2018.05.12","loot","12:10:09"
"Zaldre","Iron Lockbox","ff1eff00"," 1","Green","2","https://classicdb.ch/?item=4634","2018.05.12","loot","12:43:07"
"Mombrecht","Silk Cloth","ffffffff"," 6","White","1","https://classicdb.ch/?item=4306","2018.05.12","loot","13:44:45"
"Mombrecht","Green Hills of Stranglethorn - Page 6","ffffffff"," 1","White","1","https://classicdb.ch/?item=2730","2018.05.12","loot","13:44:46"
"Mombrecht","Jungle Remedy","ffffffff"," 3","White","1","https://classicdb.ch/?item=2633","2018.05.12","loot","13:45:33"
"Mombrecht","Fadeleaf","ffffffff"," 2","White","1","https://classicdb.ch/?item=3818","2018.05.12","loot","13:45:33"
"Zaldre","Jungle Remedy","ffffffff"," 6","White","1","https://classicdb.ch/?item=2633","2018.05.12","loot","13:49:25"
"Zaldre","Fadeleaf","ffffffff"," 1","White","1","https://classicdb.ch/?item=3818","2018.05.12","loot","13:50:18"
"Zaldre","Green Hills of Stranglethorn - Page 16","ffffffff"," 2","White","1","https://classicdb.ch/?item=2740","2018.05.12","loot","13:51:56"
"Zaldre","Mana Potion","ffffffff"," 6","White","1","https://classicdb.ch/?item=3827","2018.05.12","loot","13:51:56"
"Zaldre","Sweet Nectar","ffffffff"," 8","White","1","https://classicdb.ch/?item=1708","2018.05.12","loot","13:53:07"
"Mombrecht","Sweet Nectar","ffffffff"," 2","White","1","https://classicdb.ch/?item=1708","2018.05.12","loot","13:53:08"
"Mombrecht","Bristly Whisker","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=1686","2018.05.12","loot","13:54:17"
"Mombrecht","Tiger Meat","ffffffff"," 1","White","1","https://classicdb.ch/?item=12202","2018.05.12","loot","13:54:17"
"Zaldre","Tough Leather Armor","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=1810","2018.05.12","loot","13:56:22"
"Zaldre","Venom Fern Extract","ffffffff"," 1","White","1","https://classicdb.ch/?item=2634","2018.05.12","loot","13:56:47"
"Mombrecht","Wool Cloth","ffffffff"," 1","White","1","https://classicdb.ch/?item=2592","2018.05.12","loot","13:58:10"
"Mombrecht","Green Hills of Stranglethorn - Page 14","ffffffff"," 1","White","1","https://classicdb.ch/?item=2738","2018.05.12","loot","13:58:11"
"Zaldre","Schematic: Large Seaforium Charge","ff1eff00"," 1","Green","2","https://classicdb.ch/?item=4417","2018.05.12","loot","14:05:23"
"Zaldre","Curved Raptor Talon","ff9d9d9d"," 6","Grey","0","https://classicdb.ch/?item=1696","2018.05.12","loot","14:08:25"
"Zaldre","Hardened Leather Gloves","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=3804","2018.05.12","loot","14:19:02"
"Zaldre","Liferoot","ffffffff"," 1","White","1","https://classicdb.ch/?item=3357","2018.05.12","loot","14:30:16"
"Zaldre","Green Hills of Stranglethorn - Page 20","ffffffff"," 2","White","1","https://classicdb.ch/?item=2744","2018.05.12","loot","14:32:04"
"Zaldre","Dervish Gloves of the Monkey","ff1eff00"," 1","Green","2","https://classicdb.ch/?item=6605","2018.05.12","loot","14:32:54"
"Zaldre","Heavy Bronze Lockbox","ff1eff00"," 1","Green","2","https://classicdb.ch/?item=4633","2018.05.12","loot","14:34:36"
"Zaldre","Troll Sweat","ff9d9d9d"," 3","Grey","0","https://classicdb.ch/?item=1520","2018.05.12","loot","14:38:36"
"Zaldre","Wicked Claw","ffffffff"," 1","White","1","https://classicdb.ch/?item=8146","2018.05.12","loot","14:43:53"
"Glane","Bristly Whisker","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=1686","2018.05.12","loot","14:47:07"
"Nello","Bristly Whisker","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=1686","2018.05.12","loot","14:47:23"
"Nello","Tiger Meat","ffffffff"," 1","White","1","https://classicdb.ch/?item=12202","2018.05.12","loot","14:47:23"
"Zaldre","Hardened Leather Tunic","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=3807","2018.05.12","loot","14:51:34"
"Zaldre","Green Hills of Stranglethorn - Page 27","ffffffff"," 1","White","1","https://classicdb.ch/?item=2751","2018.05.12","loot","14:52:00"
"Zaldre","Interlaced Bracers","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=3794","2018.05.12","loot","14:57:27"
"Zaldre","Raw Rockscale Cod","ffffffff"," 1","White","1","https://classicdb.ch/?item=6362","2018.05.12","loot","15:14:25"
"Zaldre","Pattern: Fine Leather Pants","ff1eff00"," 1","Green","2","https://classicdb.ch/?item=5972","2018.05.13","loot","06:17:34"
"Zaldre","Banded Gauntlets of the Bear","ff1eff00"," 1","Green","2","https://classicdb.ch/?item=9839","2018.05.13","loot","06:18:03"
"Zaldre","Bloodscalp Ear","ffffffff"," 15","White","1","https://classicdb.ch/?item=1519","2018.05.13","loot","06:25:35"
"Zaldre","Green Hills of Stranglethorn - Page 14","ffffffff"," 2","White","1","https://classicdb.ch/?item=2738","2018.05.13","loot","06:27:29"
"Zaldre","Green Hills of Stranglethorn - Page 8","ffffffff"," 1","White","1","https://classicdb.ch/?item=2732","2018.05.13","loot","06:34:19"
"Zaldre","Greater Healing Potion","ffffffff"," 3","White","1","https://classicdb.ch/?item=1710","2018.05.13","loot","06:36:21"
"Zaldre","Green Hills of Stranglethorn - Page 1","ffffffff"," 1","White","1","https://classicdb.ch/?item=2725","2018.05.13","loot","06:36:21"
"Zaldre","Broken Electro-lantern","ff9d9d9d"," 2","Grey","0","https://classicdb.ch/?item=1630","2018.05.13","loot","08:57:35"
"Zaldre","Tumbled Crystal","ffffffff"," 8","White","1","https://classicdb.ch/?item=4106","2018.05.13","loot","08:58:11"
"Zaldre","Meat Cleaver","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=1827","2018.05.13","loot","09:00:25"
"Zaldre","Double Mail Coif","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=8748","2018.05.13","loot","09:15:18"
"Zaldre","Bulky Bludgeon","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=1825","2018.05.13","loot","09:26:48"
"Zaldre","Green Hills of Stranglethorn - Page 6","ffffffff"," 1","White","1","https://classicdb.ch/?item=2730","2018.05.13","loot","09:38:28"
"Zaldre","Green Hills of Stranglethorn - Page 21","ffffffff"," 2","White","1","https://classicdb.ch/?item=2745","2018.05.13","loot","09:39:36"
"Zaldre","Jade","ff1eff00"," 1","Green","2","https://classicdb.ch/?item=1529","2018.05.13","loot","09:45:54"
"Korben","Green Hills of Stranglethorn - Page 18","ffffffff"," 1","White","1","https://classicdb.ch/?item=2742","2018.05.13","loot","09:51:34"
